"386",""AIX (ppc)""
"519",""AIX (ppc64)""
"1",""Darwin (amd64)""
"2",""Darwin (i386)""
"1",""Darwin (universal)""
"1",""DragonFly (amd64)""
"309",""FreeBSD (amd64)""
"149",""FreeBSD (i386)""
"196",""HP-UX (IA64N)""
"30",""HP-UX (IA64W)""
"78",""HP-UX (PA_RISC2.0)""
"1",""HP-UX (PA_RISC2.0W)""
"1",""HP-UX (ia64)""
"1",""HeLiOS (amd64)""
"1",""Linux (aarch64)""
"85204",""Linux (amd64)""
"150",""Linux (arm)""
"16126",""Linux (i386)""
"22",""Linux (ia64)""
"1",""Linux (mips)""
"1",""Linux (mipsel)""
"34",""Linux (ppc)""
"85",""Linux (ppc64)""
"1",""Linux (ppc64le)""
"10",""Linux (s390)""
"67",""Linux (s390x)""
"1",""Linux (sparc)""
"171",""Linux (x86)""
"8",""Mac OS X (amd64)""
"46",""Mac OS X (i386)""
"2",""Mac OS X (ppc)""
"9255",""Mac OS X (x86_64)""
"3",""NONSTOP_KERNEL (IA64N)""
"4",""NetBSD (amd64)""
"4",""NetBSD (i386)""
"2",""OS/400 (PowerPC)""
"12",""OpenBSD (amd64)""
"4",""OpenBSD (i386)""
"93",""SunOS (amd64)""
"1516",""SunOS (sparc)""
"113",""SunOS (sparcv9)""
"996",""SunOS (x86)""
"1",""UnixWare (IA32)""
"28",""Windows 2000 (x86)""
"667",""Windows 2003 (amd64)""
"4429",""Windows 2003 (x86)""
"8313",""Windows 7 (amd64)""
"14698",""Windows 7 (x86)""
"760",""Windows 8 (amd64)""
"1198",""Windows 8 (x86)""
"5",""Windows 8.1 (amd64)""
"1",""Windows 8.1 (x86)""
"251",""Windows NT (unknown) (amd64)""
"314",""Windows NT (unknown) (x86)""
"12",""Windows Server 2003 (amd64)""
"17",""Windows Server 2003 (x86)""
"670",""Windows Server 2008 (amd64)""
"1640",""Windows Server 2008 (x86)""
"8370",""Windows Server 2008 R2 (amd64)""
"1",""Windows Server 2008 R2 (ia64)""
"8211",""Windows Server 2008 R2 (x86)""
"961",""Windows Server 2012 (amd64)""
"1287",""Windows Server 2012 (x86)""
"1",""Windows Server 2012 R2 (amd64)""
"110",""Windows Vista (amd64)""
"598",""Windows Vista (x86)""
"116",""Windows XP (amd64)""
"4686",""Windows XP (x86)""
"3",""z/OS (s390)""
"51038","N/A"
