"389",""AIX (ppc)""
"3223",""AIX (ppc64)""
"1",""CloudByte (amd64)""
"1",""FreeBSD (aarch64)""
"612",""FreeBSD (amd64)""
"211",""FreeBSD (i386)""
"342",""HP-UX (IA64N)""
"94",""HP-UX (IA64W)""
"82",""HP-UX (PA_RISC2.0)""
"1",""HP-UX (PA_RISC2.0W)""
"4",""HP-UX (ia64)""
"130",""Linux (aarch64)""
"244318",""Linux (amd64)""
"762",""Linux (arm)""
"3",""Linux (e2k)""
"11217",""Linux (i386)""
"13",""Linux (ia64)""
"2",""Linux (mips)""
"1",""Linux (mips64)""
"1",""Linux (mipsel)""
"25",""Linux (ppc)""
"207",""Linux (ppc64)""
"273",""Linux (ppc64le)""
"12",""Linux (s390)""
"234",""Linux (s390x)""
"4",""Linux (sparcv9)""
"1",""Linux (sw)""
"123",""Linux (x86)""
"1",""Linux (zArch_64)""
"3",""Mac OS X (i386)""
"1",""Mac OS X (ppc)""
"18816",""Mac OS X (x86_64)""
"2",""NONSTOP_KERNEL (IA64N)""
"1",""NetBSD (amd64)""
"1",""NetBSD (i386)""
"2",""OS/400 (PowerPC)""
"14",""OS/400 (ppc)""
"2",""OS/400 (ppc64)""
"18",""OpenBSD (amd64)""
"6",""OpenBSD (i386)""
"503",""SunOS (amd64)""
"1255",""SunOS (sparc)""
"674",""SunOS (sparcv9)""
"1158",""SunOS (x86)""
"10",""Windows (amd64)""
"3597",""Windows 10 (amd64)""
"3916",""Windows 10 (x86)""
"13",""Windows 2000 (x86)""
"294",""Windows 2003 (amd64)""
"1797",""Windows 2003 (x86)""
"20541",""Windows 7 (amd64)""
"23767",""Windows 7 (x86)""
"894",""Windows 8 (amd64)""
"676",""Windows 8 (x86)""
"2569",""Windows 8.1 (amd64)""
"2140",""Windows 8.1 (x86)""
"801",""Windows NT (unknown) (amd64)""
"778",""Windows NT (unknown) (x86)""
"8",""Windows Server 2003 (amd64)""
"10",""Windows Server 2003 (x86)""
"583",""Windows Server 2008 (amd64)""
"1162",""Windows Server 2008 (x86)""
"15315",""Windows Server 2008 R2 (amd64)""
"9867",""Windows Server 2008 R2 (x86)""
"4192",""Windows Server 2012 (amd64)""
"2444",""Windows Server 2012 (x86)""
"12361",""Windows Server 2012 R2 (amd64)""
"8469",""Windows Server 2012 R2 (x86)""
"1",""Windows Server 2016 (amd64)""
"1",""Windows Server 2016 Standard (amd64)""
"1",""Windows Server 8 (amd64)""
"30",""Windows Vista (amd64)""
"275",""Windows Vista (x86)""
"25",""Windows XP (amd64)""
"1402",""Windows XP (x86)""
"5",""z/OS (s390)""
"36",""z/OS (s390x)""
"131116","N/A"
